date,ticker,Index,Type,N
2017-05-25 00:00:00+00:00,QQQ,37752,Good,349.0
2017-06-12 00:00:00+00:00,QQQ,37763,Neutral,1392.0
2017-06-28 00:00:00+00:00,QQQ,37775,Bad,810.0
2017-07-28 00:00:00+00:00,QQQ,37796,Good,841.0
2017-11-29 00:00:00+00:00,QQQ,37880,Good,570.0
2018-09-27 00:00:00+00:00,QQQ,38089,Bad,469.0
2018-10-05 00:00:00+00:00,QQQ,38095,Bad,765.0
2018-10-11 00:00:00+00:00,QQQ,38098,Bad,1374.0
2018-11-13 00:00:00+00:00,QQQ,38120,Bad,1216.0
2018-11-20 00:00:00+00:00,QQQ,38125,Neutral,983.0
2018-12-05 00:00:00+00:00,QQQ,38135,Bad,740.0
2019-05-06 00:00:00+00:00,QQQ,38239,Bad,794.0
2019-06-26 00:00:00+00:00,QQQ,38275,Bad,395.0
2019-08-01 00:00:00+00:00,QQQ,38300,Bad,553.0
2019-08-26 00:00:00+00:00,QQQ,38317,Bad,1178.0
2019-09-23 00:00:00+00:00,QQQ,38336,Bad,490.0
2019-12-13 00:00:00+00:00,QQQ,38392,Good,605.0
2020-01-27 00:00:00+00:00,QQQ,38420,Bad,1123.0
2011-02-22 00:00:00+00:00,SPY,38744,Good,169.0
2011-05-12 00:00:00+00:00,SPY,38801,Neutral,193.0
2011-06-02 00:00:00+00:00,SPY,38815,Bad,390.0
2011-07-25 00:00:00+00:00,SPY,38851,Good,395.0
2011-08-03 00:00:00+00:00,SPY,38858,Bad,709.0
2011-11-09 00:00:00+00:00,SPY,38926,Neutral,856.0
2012-04-04 00:00:00+00:00,SPY,39025,Bad,391.0
2012-07-30 00:00:00+00:00,SPY,39106,Neutral,744.0
2012-09-14 00:00:00+00:00,SPY,39139,Bad,815.0
2012-09-26 00:00:00+00:00,SPY,39147,Bad,614.0
2012-10-19 00:00:00+00:00,SPY,39163,Bad,457.0
2012-11-07 00:00:00+00:00,SPY,39176,Good,599.0
2012-11-28 00:00:00+00:00,SPY,39189,Bad,499.0
2012-12-28 00:00:00+00:00,SPY,39210,Neutral,624.0
2013-02-19 00:00:00+00:00,SPY,39244,Neutral,643.0
2013-02-21 00:00:00+00:00,SPY,39246,Bad,758.0
2013-02-26 00:00:00+00:00,SPY,39249,Bad,880.0
2013-05-23 00:00:00+00:00,SPY,39311,Bad,2121.0
2013-06-03 00:00:00+00:00,SPY,39317,Bad,1745.0
2013-06-20 00:00:00+00:00,SPY,39330,Bad,1628.0
2013-08-15 00:00:00+00:00,SPY,39369,Bad,931.0
2013-08-22 00:00:00+00:00,SPY,39374,Bad,1307.0
2013-09-03 00:00:00+00:00,SPY,39381,Bad,2054.0
2013-09-19 00:00:00+00:00,SPY,39393,Neutral,1503.0
2013-11-08 00:00:00+00:00,SPY,39428,Bad,1264.0
2013-12-12 00:00:00+00:00,SPY,39450,Bad,1006.0
2013-12-19 00:00:00+00:00,SPY,39455,Good,1175.0
2014-01-02 00:00:00+00:00,SPY,39463,Good,686.0
2014-01-24 00:00:00+00:00,SPY,39478,Bad,956.0
2014-02-04 00:00:00+00:00,SPY,39485,Bad,1590.0
2014-03-03 00:00:00+00:00,SPY,39503,Bad,2321.0
2014-03-14 00:00:00+00:00,SPY,39512,Bad,1634.0
2014-03-20 00:00:00+00:00,SPY,39516,Neutral,1241.0
2014-06-19 00:00:00+00:00,SPY,39580,Neutral,1038.0
2014-06-25 00:00:00+00:00,SPY,39584,Neutral,1031.0
2014-07-18 00:00:00+00:00,SPY,39600,Bad,1119.0
2014-08-15 00:00:00+00:00,SPY,39620,Neutral,1001.0
2015-01-02 00:00:00+00:00,SPY,39714,Neutral,957.0
2015-02-02 00:00:00+00:00,SPY,39734,Bad,2180.0
2015-03-19 00:00:00+00:00,SPY,39766,Neutral,1987.0
2015-06-18 00:00:00+00:00,SPY,39830,Good,1445.0
2015-06-29 00:00:00+00:00,SPY,39837,Neutral,2785.0
2015-07-06 00:00:00+00:00,SPY,39841,Neutral,2391.0
2015-09-18 00:00:00+00:00,SPY,39894,Bad,3898.0
2015-12-03 00:00:00+00:00,SPY,39945,Neutral,2085.0
2016-03-17 00:00:00+00:00,SPY,40016,Neutral,2920.0
2016-05-31 00:00:00+00:00,SPY,40068,Neutral,3372.0
2016-06-24 00:00:00+00:00,SPY,40086,Good,10216.0
2016-09-12 00:00:00+00:00,SPY,40140,Bad,5700.0
2016-09-27 00:00:00+00:00,SPY,40151,Neutral,2755.0
2016-09-30 00:00:00+00:00,SPY,40154,Bad,2813.0
2016-10-31 00:00:00+00:00,SPY,40174,Bad,3584.0
2016-11-02 00:00:00+00:00,SPY,40176,Bad,3034.0
2016-11-07 00:00:00+00:00,SPY,40179,Neutral,4342.0
2016-11-09 00:00:00+00:00,SPY,40181,Good,9432.0
2016-12-08 00:00:00+00:00,SPY,40200,Neutral,2926.0
2017-01-12 00:00:00+00:00,SPY,40223,Bad,2480.0
2017-03-01 00:00:00+00:00,SPY,40255,Good,2455.0
2017-03-21 00:00:00+00:00,SPY,40269,Bad,2187.0
2017-04-06 00:00:00+00:00,SPY,40281,Bad,3094.0
2017-05-17 00:00:00+00:00,SPY,40310,Bad,3452.0
2017-06-15 00:00:00+00:00,SPY,40330,Bad,2784.0
2017-06-28 00:00:00+00:00,SPY,40339,Neutral,2395.0
2017-07-28 00:00:00+00:00,SPY,40360,Neutral,2216.0
2017-08-09 00:00:00+00:00,SPY,40368,Neutral,2761.0
2017-08-18 00:00:00+00:00,SPY,40375,Bad,4143.0
2017-11-29 00:00:00+00:00,SPY,40444,Neutral,2622.0
2017-12-04 00:00:00+00:00,SPY,40447,Good,5540.0
2017-12-13 00:00:00+00:00,SPY,40454,Good,2034.0
2018-01-02 00:00:00+00:00,SPY,40466,Bad,1780.0
2018-02-05 00:00:00+00:00,SPY,40489,Bad,5522.0
2018-03-07 00:00:00+00:00,SPY,40510,Bad,4991.0
2018-03-22 00:00:00+00:00,SPY,40521,Neutral,4217.0
2018-07-06 00:00:00+00:00,SPY,40595,Bad,5885.0
2018-07-11 00:00:00+00:00,SPY,40598,Bad,5995.0
2018-08-22 00:00:00+00:00,SPY,40628,Bad,3976.0
2018-09-17 00:00:00+00:00,SPY,40645,Bad,2894.0
2018-09-27 00:00:00+00:00,SPY,40653,Bad,2730.0
2018-10-11 00:00:00+00:00,SPY,40662,Neutral,7585.0
2018-12-03 00:00:00+00:00,SPY,40697,Neutral,7578.0
2018-12-05 00:00:00+00:00,SPY,40699,Good,4764.0
2019-05-06 00:00:00+00:00,SPY,40803,Neutral,9953.0
2019-05-10 00:00:00+00:00,SPY,40807,Neutral,9933.0
2019-06-20 00:00:00+00:00,SPY,40835,Neutral,7207.0
2019-07-01 00:00:00+00:00,SPY,40842,Good,7841.0
2019-08-01 00:00:00+00:00,SPY,40864,Neutral,6963.0
2019-08-26 00:00:00+00:00,SPY,40881,Bad,17891.0
2019-09-19 00:00:00+00:00,SPY,40898,Neutral,6032.0
2019-09-25 00:00:00+00:00,SPY,40902,Neutral,7421.0
2020-01-08 00:00:00+00:00,SPY,40972,Neutral,10891.0
2020-01-27 00:00:00+00:00,SPY,40984,Neutral,18219.0
2014-01-15 00:00:00+00:00,TSLA,42036,Good,2334.0
2014-02-20 00:00:00+00:00,TSLA,42060,Good,2945.0
2014-05-08 00:00:00+00:00,TSLA,42115,Neutral,1826.0
2014-06-17 00:00:00+00:00,TSLA,42142,Good,1175.0
2014-07-03 00:00:00+00:00,TSLA,42154,Bad,731.0
2014-08-01 00:00:00+00:00,TSLA,42174,Good,1508.0
2014-10-28 00:00:00+00:00,TSLA,42234,Bad,958.0
2014-11-06 00:00:00+00:00,TSLA,42241,Neutral,2096.0
2015-02-11 00:00:00+00:00,TSLA,42305,Bad,634.0
2015-02-12 00:00:00+00:00,TSLA,42306,Bad,2089.0
2015-04-06 00:00:00+00:00,TSLA,42342,Good,802.0
2015-05-01 00:00:00+00:00,TSLA,42361,Good,1846.0
2015-05-07 00:00:00+00:00,TSLA,42365,Good,2034.0
2015-08-06 00:00:00+00:00,TSLA,42428,Good,2369.0
2015-10-21 00:00:00+00:00,TSLA,42480,Bad,1508.0
2015-11-04 00:00:00+00:00,TSLA,42490,Bad,1935.0
2015-11-23 00:00:00+00:00,TSLA,42502,Bad,432.0
2015-12-30 00:00:00+00:00,TSLA,42527,Good,290.0
2016-02-11 00:00:00+00:00,TSLA,42556,Neutral,2568.0
2016-04-01 00:00:00+00:00,TSLA,42591,Good,2547.0
2016-05-05 00:00:00+00:00,TSLA,42615,Bad,2417.0
2016-06-22 00:00:00+00:00,TSLA,42648,Bad,2780.0
2016-07-21 00:00:00+00:00,TSLA,42668,Neutral,1323.0
2016-08-04 00:00:00+00:00,TSLA,42678,Bad,1812.0
2016-08-24 00:00:00+00:00,TSLA,42692,Good,1167.0
2016-10-27 00:00:00+00:00,TSLA,42736,Good,2498.0
2016-12-27 00:00:00+00:00,TSLA,42776,Good,539.0
2017-02-09 00:00:00+00:00,TSLA,42806,Good,1015.0
2017-02-23 00:00:00+00:00,TSLA,42815,Bad,3554.0
2017-05-04 00:00:00+00:00,TSLA,42865,Bad,4606.0
2017-08-03 00:00:00+00:00,TSLA,42928,Good,5834.0
2017-11-02 00:00:00+00:00,TSLA,42991,Bad,5616.0
2017-11-17 00:00:00+00:00,TSLA,43001,Good,4193.0
2018-01-04 00:00:00+00:00,TSLA,43032,Bad,1503.0
2018-02-08 00:00:00+00:00,TSLA,43056,Neutral,2429.0
2018-03-28 00:00:00+00:00,TSLA,43089,Bad,2978.0
2018-05-03 00:00:00+00:00,TSLA,43115,Neutral,6741.0
2018-07-02 00:00:00+00:00,TSLA,43156,Good,4149.0
2018-08-02 00:00:00+00:00,TSLA,43178,Good,7226.0
2018-08-08 00:00:00+00:00,TSLA,43182,Good,11307.0
2018-08-27 00:00:00+00:00,TSLA,43195,Bad,5102.0
2018-09-28 00:00:00+00:00,TSLA,43218,Bad,7817.0
2019-01-18 00:00:00+00:00,TSLA,43293,Bad,1526.0
2019-01-31 00:00:00+00:00,TSLA,43301,Good,3760.0
2019-03-01 00:00:00+00:00,TSLA,43321,Good,6213.0
2019-04-25 00:00:00+00:00,TSLA,43360,Bad,7096.0
2019-07-03 00:00:00+00:00,TSLA,43408,Good,3558.0
2019-07-25 00:00:00+00:00,TSLA,43423,Bad,5938.0
2019-09-27 00:00:00+00:00,TSLA,43468,Good,1547.0
2019-10-24 00:00:00+00:00,TSLA,43486,Neutral,6937.0
2019-11-22 00:00:00+00:00,TSLA,43506,Neutral,7308.0
2020-01-30 00:00:00+00:00,TSLA,43551,Good,11133.0
2014-08-25 00:00:00+00:00,TWTR,44754,Good,561.0
2014-10-28 00:00:00+00:00,TWTR,44798,Neutral,2706.0
2015-01-07 00:00:00+00:00,TWTR,44845,Good,754.0
2015-02-06 00:00:00+00:00,TWTR,44866,Good,2213.0
2015-04-27 00:00:00+00:00,TWTR,44921,Neutral,517.0
2015-04-29 00:00:00+00:00,TWTR,44923,Bad,4766.0
2015-05-20 00:00:00+00:00,TWTR,44938,Neutral,649.0
2015-06-12 00:00:00+00:00,TWTR,44954,Neutral,2110.0
2015-07-29 00:00:00+00:00,TWTR,44986,Bad,6173.0
2015-10-01 00:00:00+00:00,TWTR,45031,Neutral,1210.0
2015-10-28 00:00:00+00:00,TWTR,45049,Bad,3207.0
2016-02-11 00:00:00+00:00,TWTR,45120,Neutral,2639.0
2016-04-27 00:00:00+00:00,TWTR,45173,Bad,2785.0
2016-07-27 00:00:00+00:00,TWTR,45236,Bad,2193.0
2016-09-23 00:00:00+00:00,TWTR,45277,Neutral,3102.0
2016-10-17 00:00:00+00:00,TWTR,45292,Bad,3237.0
2016-10-24 00:00:00+00:00,TWTR,45297,Good,2782.0
2017-02-09 00:00:00+00:00,TWTR,45370,Bad,2558.0
2017-04-26 00:00:00+00:00,TWTR,45423,Neutral,1383.0
2017-07-27 00:00:00+00:00,TWTR,45487,Bad,1458.0
2017-10-26 00:00:00+00:00,TWTR,45550,Good,1072.0
2018-01-29 00:00:00+00:00,TWTR,45612,Good,1017.0
2018-02-08 00:00:00+00:00,TWTR,45620,Good,1900.0
2018-04-25 00:00:00+00:00,TWTR,45673,Good,1852.0
2018-07-09 00:00:00+00:00,TWTR,45724,Bad,996.0
2018-07-27 00:00:00+00:00,TWTR,45738,Bad,2451.0
2018-10-25 00:00:00+00:00,TWTR,45800,Neutral,912.0
2018-11-29 00:00:00+00:00,TWTR,45823,Bad,311.0
2019-02-07 00:00:00+00:00,TWTR,45870,Good,1636.0
2019-04-23 00:00:00+00:00,TWTR,45922,Good,1169.0
2019-05-22 00:00:00+00:00,TWTR,45943,Good,128.0
2019-06-13 00:00:00+00:00,TWTR,45958,Neutral,202.0
2019-06-28 00:00:00+00:00,TWTR,45969,Bad,288.0
2019-07-26 00:00:00+00:00,TWTR,45988,Good,985.0
2019-10-24 00:00:00+00:00,TWTR,46050,Bad,1178.0
2020-01-17 00:00:00+00:00,TWTR,46107,Bad,339.0
2020-02-06 00:00:00+00:00,TWTR,46120,Good,959.0
2020-03-02 00:00:00+00:00,TWTR,46136,Good,397.0
2013-02-12 00:00:00+00:00,UVXY,46932,Bad,186.0
2013-02-21 00:00:00+00:00,UVXY,46938,Neutral,474.0
2013-02-26 00:00:00+00:00,UVXY,46941,Neutral,607.0
2013-06-03 00:00:00+00:00,UVXY,47009,Neutral,228.0
2013-07-09 00:00:00+00:00,UVXY,47034,Bad,125.0
2013-07-11 00:00:00+00:00,UVXY,47036,Neutral,341.0
2013-08-15 00:00:00+00:00,UVXY,47061,Good,118.0
2013-08-27 00:00:00+00:00,UVXY,47069,Good,198.0
2013-10-30 00:00:00+00:00,UVXY,47113,Neutral,234.0
2013-11-05 00:00:00+00:00,UVXY,47117,Neutral,129.0
2013-12-11 00:00:00+00:00,UVXY,47141,Good,75.0
2013-12-18 00:00:00+00:00,UVXY,47146,Neutral,126.0
2013-12-27 00:00:00+00:00,UVXY,47152,Bad,45.0
2014-01-24 00:00:00+00:00,UVXY,47170,Good,149.0
2014-02-12 00:00:00+00:00,UVXY,47183,Bad,90.0
2014-02-20 00:00:00+00:00,UVXY,47188,Good,86.0
2014-03-14 00:00:00+00:00,UVXY,47204,Neutral,183.0
2014-03-27 00:00:00+00:00,UVXY,47213,Neutral,104.0
2014-05-15 00:00:00+00:00,UVXY,47248,Good,114.0
2014-05-27 00:00:00+00:00,UVXY,47255,Bad,85.0
2014-07-18 00:00:00+00:00,UVXY,47292,Good,154.0
2014-07-30 00:00:00+00:00,UVXY,47300,Good,46.0
2014-08-08 00:00:00+00:00,UVXY,47307,Bad,194.0
2014-09-05 00:00:00+00:00,UVXY,47326,Neutral,92.0
2014-09-15 00:00:00+00:00,UVXY,47332,Good,94.0
2014-11-14 00:00:00+00:00,UVXY,47374,Good,124.0
2014-12-09 00:00:00+00:00,UVXY,47390,Good,233.0
2014-12-11 00:00:00+00:00,UVXY,47392,Neutral,271.0
2014-12-29 00:00:00+00:00,UVXY,47403,Good,58.0
2015-01-02 00:00:00+00:00,UVXY,47406,Good,162.0
2015-02-25 00:00:00+00:00,UVXY,47442,Bad,190.0
2015-03-31 00:00:00+00:00,UVXY,47466,Good,310.0
2015-04-17 00:00:00+00:00,UVXY,47479,Neutral,189.0
2015-06-29 00:00:00+00:00,UVXY,47529,Neutral,266.0
2015-06-30 00:00:00+00:00,UVXY,47530,Neutral,676.0
2015-07-27 00:00:00+00:00,UVXY,47548,Bad,196.0
2015-08-21 00:00:00+00:00,UVXY,47567,Neutral,404.0
2015-09-18 00:00:00+00:00,UVXY,47586,Neutral,703.0
2015-12-03 00:00:00+00:00,UVXY,47637,Neutral,384.0
2016-03-17 00:00:00+00:00,UVXY,47708,Bad,503.0
2016-06-13 00:00:00+00:00,UVXY,47769,Good,1043.0
2016-06-23 00:00:00+00:00,UVXY,47777,Good,894.0
2016-06-24 00:00:00+00:00,UVXY,47778,Good,4385.0
2016-09-09 00:00:00+00:00,UVXY,47831,Neutral,517.0
2016-09-12 00:00:00+00:00,UVXY,47832,Neutral,1639.0
2016-09-30 00:00:00+00:00,UVXY,47846,Bad,912.0
2016-10-31 00:00:00+00:00,UVXY,47866,Neutral,865.0
2016-11-09 00:00:00+00:00,UVXY,47873,Good,2638.0
2017-01-12 00:00:00+00:00,UVXY,47915,Neutral,739.0
2017-04-06 00:00:00+00:00,UVXY,47973,Good,460.0
2017-04-24 00:00:00+00:00,UVXY,47985,Bad,750.0
2017-05-17 00:00:00+00:00,UVXY,48002,Good,697.0
2017-05-18 00:00:00+00:00,UVXY,48003,Good,1480.0
2017-06-15 00:00:00+00:00,UVXY,48022,Neutral,642.0
2017-06-30 00:00:00+00:00,UVXY,48033,Bad,1397.0
2017-07-28 00:00:00+00:00,UVXY,48052,Neutral,926.0
2017-08-09 00:00:00+00:00,UVXY,48060,Neutral,757.0
2017-08-18 00:00:00+00:00,UVXY,48067,Neutral,1807.0
2017-08-29 00:00:00+00:00,UVXY,48074,Good,1100.0
2018-03-07 00:00:00+00:00,UVXY,48202,Neutral,637.0
2018-07-30 00:00:00+00:00,UVXY,48303,Good,449.0
2018-08-22 00:00:00+00:00,UVXY,48320,Good,378.0
2018-10-05 00:00:00+00:00,UVXY,48351,Neutral,450.0
2018-12-05 00:00:00+00:00,UVXY,48391,Good,181.0
2019-05-02 00:00:00+00:00,UVXY,48493,Bad,145.0
2019-05-06 00:00:00+00:00,UVXY,48495,Neutral,238.0
2019-08-01 00:00:00+00:00,UVXY,48556,Bad,144.0
2019-09-25 00:00:00+00:00,UVXY,48594,Good,164.0
2019-11-12 00:00:00+00:00,UVXY,48626,Bad,179.0
2019-11-18 00:00:00+00:00,UVXY,48630,Good,154.0
2019-11-29 00:00:00+00:00,UVXY,48638,Good,161.0
2020-01-08 00:00:00+00:00,UVXY,48664,Good,200.0
2020-01-27 00:00:00+00:00,UVXY,48676,Good,346.0
2020-02-21 00:00:00+00:00,UVXY,48694,Good,211.0
